,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12
884,2.6499999999999995,3.05,5.3500000000000005,6.45,2.8500000000000005,-1.85,-2.6500000000000004,-2.95,-3.1500000000000004,-3.25,-3.25,-3.25
3214,-5.408333333333333,-4.908333333333333,2.1916666666666673,2.6916666666666673,2.6916666666666673,2.8916666666666666,-3.508333333333333,2.791666666666667,2.491666666666668,2.491666666666668,1.5916666666666677,-6.008333333333333
5420,2.983333333333335,2.783333333333334,-0.216666666666665,4.583333333333335,3.983333333333335,4.483333333333335,4.483333333333335,-0.9166666666666652,-5.416666666666665,-5.816666666666665,-5.316666666666665,-5.616666666666665
6197,1.233333333333333,-0.06666666666666687,-0.16666666666666696,-0.26666666666666705,-0.16666666666666696,-0.16666666666666696,-0.16666666666666696,-0.06666666666666687,-0.16666666666666696,-0.16666666666666696,-0.16666666666666696,0.33333333333333304
109,-0.7999999999999994,4.440892098500626e-16,-0.39999999999999947,-0.49999999999999956,-0.2999999999999994,0.4000000000000008,1.7000000000000006,-0.2999999999999994,0.4000000000000008,4.440892098500626e-16,4.440892098500626e-16,-0.1999999999999993
743,7.816666666666668,5.5166666666666675,-1.3833333333333324,-1.0833333333333321,-1.3833333333333324,-1.2833333333333323,-1.483333333333332,-1.2833333333333323,-1.3833333333333324,-1.3833333333333324,-1.2833333333333323,-1.3833333333333324
681,-0.5750000000000002,-0.6750000000000003,-0.6750000000000003,-0.7750000000000004,-0.5750000000000002,-0.07500000000000018,0.5249999999999995,0.4249999999999998,0.5249999999999995,0.024999999999999467,1.0249999999999995,0.8249999999999997
2633,-3.6250000000000004,-3.6250000000000004,-3.6250000000000004,-2.1250000000000004,-3.5250000000000004,-3.5250000000000004,-1.8250000000000006,5.7749999999999995,5.7749999999999995,6.175,5.175,-1.0250000000000004
6204,-0.6333333333333333,-0.7333333333333334,-0.7333333333333334,-0.7333333333333334,-0.2333333333333334,0.7666666666666666,0.2666666666666666,0.16666666666666652,-0.03333333333333366,0.8666666666666667,0.46666666666666634,0.5666666666666664
5246,-5.575000000000001,-5.575000000000001,-5.375000000000001,-3.875000000000001,3.2249999999999996,3.2249999999999996,3.125,2.7249999999999996,-2.875000000000001,2.7249999999999996,4.024999999999999,4.225
2420,-0.5916666666666663,-0.8916666666666666,-0.7916666666666665,0.10833333333333339,0.20833333333333348,0.30833333333333357,0.30833333333333357,0.20833333333333348,-0.2916666666666665,0.30833333333333357,0.6083333333333334,0.5083333333333333
4307,-3.3583333333333334,-3.5583333333333336,-3.3583333333333334,-3.5583333333333336,-3.4583333333333335,-3.5583333333333336,-2.6583333333333337,5.841666666666667,6.441666666666666,6.141666666666666,5.141666666666666,-0.05833333333333357
6176,-1.7749999999999995,-2.0749999999999997,-1.9749999999999996,-1.9749999999999996,-1.7749999999999995,-2.0749999999999997,-1.8749999999999996,-1.9749999999999996,-1.1749999999999998,0.5250000000000004,8.125,8.025
6033,-0.3833333333333333,-0.5833333333333335,-0.4833333333333334,-0.3833333333333333,-0.5833333333333335,-0.3833333333333333,-0.5833333333333335,-0.08333333333333348,0.7166666666666668,0.6166666666666667,1.3166666666666664,0.8166666666666664
760,2.191666666666668,2.491666666666669,2.3916666666666675,-1.8083333333333318,2.5916666666666686,2.991666666666669,2.991666666666669,2.791666666666668,1.7916666666666679,-5.808333333333332,-6.308333333333332,-6.308333333333332
735,1.5083333333333346,2.0083333333333346,2.3083333333333336,2.6083333333333343,-4.291666666666666,2.3083333333333336,2.908333333333333,2.208333333333334,2.208333333333334,-0.09166666666666679,-6.991666666666666,-6.691666666666666
3759,-0.1416666666666666,-0.2416666666666667,-0.1416666666666666,-0.3416666666666668,-0.1416666666666666,-0.4416666666666669,-0.4416666666666669,-0.3416666666666668,0.15833333333333321,0.7583333333333333,0.6583333333333332,0.6583333333333332
3334,-6.699999999999999,-5.8999999999999995,1.4000000000000004,1.700000000000001,2.0,1.9000000000000004,-3.5999999999999996,2.0,2.0999999999999996,2.0,1.9000000000000004,1.200000000000001
12,-0.8000000000000003,-0.7000000000000002,0.09999999999999964,-0.10000000000000009,0.2999999999999998,0.6999999999999997,-0.20000000000000018,-0.10000000000000009,-0.20000000000000018,-4.440892098500626e-16,0.09999999999999964,0.8999999999999999
5886,-0.4249999999999998,-0.7250000000000001,-0.8249999999999997,-0.8249999999999997,-0.625,-0.8249999999999997,-0.5249999999999999,-0.7250000000000001,-0.4249999999999998,0.375,2.1750000000000003,3.3750000000000004
1361,0.4666666666666668,0.06666666666666687,0.06666666666666687,0.4666666666666668,0.06666666666666687,0.6666666666666665,0.3666666666666667,-0.1333333333333333,-0.3333333333333335,-0.4333333333333331,-0.4333333333333331,-0.8333333333333335
3491,0.19166666666666643,0.09166666666666679,-0.008333333333333304,-0.008333333333333304,-0.008333333333333304,0.09166666666666679,-0.008333333333333304,-0.10833333333333339,0.09166666666666679,-0.10833333333333339,-0.30833333333333335,0.09166666666666679
3202,0.04999999999999982,0.24999999999999956,0.04999999999999982,-0.050000000000000266,-0.3500000000000003,0.1499999999999999,0.04999999999999982,-0.050000000000000266,0.04999999999999982,0.04999999999999982,-0.050000000000000266,-0.15000000000000036
3614,-1.4416666666666669,-1.541666666666667,-1.541666666666667,-1.641666666666667,-1.4416666666666669,-1.641666666666667,-1.7416666666666671,-0.9416666666666669,-1.541666666666667,-0.24166666666666714,7.158333333333333,6.558333333333332
683,-0.8999999999999999,-1.0,-0.7999999999999998,-0.2999999999999998,0.2999999999999998,0.20000000000000018,0.2999999999999998,-0.20000000000000018,0.7999999999999998,0.6000000000000001,0.5,0.5
240,5.616666666666667,-0.18333333333333357,-0.38333333333333375,-0.4833333333333334,-0.6833333333333336,-0.5833333333333335,-0.5833333333333335,-0.4833333333333334,-0.5833333333333335,-0.5833333333333335,-0.38333333333333375,-0.6833333333333336
5787,1.041666666666666,0.34166666666666634,0.14166666666666616,0.041666666666666075,-0.15833333333333366,-0.15833333333333366,-0.15833333333333366,-0.25833333333333375,-0.25833333333333375,-0.15833333333333366,-0.35833333333333384,-0.058333333333334014
1191,-0.05833333333333357,0.24166666666666625,0.24166666666666625,-0.05833333333333357,0.04166666666666652,0.34166666666666634,0.04166666666666652,0.1416666666666666,0.04166666666666652,-0.15833333333333366,-0.3583333333333334,-0.4583333333333335
587,-6.0249999999999995,-6.124999999999999,-5.424999999999999,-3.0249999999999995,3.875,3.6750000000000007,3.075000000000001,3.375,-3.0249999999999995,3.375,3.2750000000000004,2.9750000000000014
4472,-1.7166666666666663,-1.4166666666666665,-1.5166666666666666,-1.4166666666666665,-1.6166666666666663,-1.4166666666666665,-1.6166666666666663,-1.5166666666666666,-1.7166666666666663,-0.9166666666666665,7.183333333333334,7.683333333333334
6509,0.14166666666666616,0.041666666666666075,-0.25833333333333375,-0.15833333333333366,-0.25833333333333375,-0.25833333333333375,-0.25833333333333375,-0.15833333333333366,-0.25833333333333375,-0.15833333333333366,0.24166666666666625,1.3416666666666663
2540,-5.775,-5.675000000000001,-5.675000000000001,-4.075,3.124999999999999,3.425,2.925,3.124999999999999,-1.875,3.124999999999999,3.425,3.925
1570,0.8583333333333334,0.4583333333333335,0.2583333333333333,0.05833333333333357,-0.34166666666666634,-0.04166666666666652,-0.2416666666666667,-0.2416666666666667,-0.1416666666666666,-0.2416666666666667,-0.1416666666666666,-0.2416666666666667
896,-3.916666666666666,-4.016666666666666,-3.8166666666666664,-3.916666666666666,-4.016666666666666,-3.3166666666666664,-0.9166666666666661,6.283333333333334,5.983333333333333,6.083333333333333,6.6833333333333345,-1.1166666666666663
4159,-0.9250000000000003,-0.7250000000000001,-0.9250000000000003,-0.9250000000000003,-0.7250000000000001,-0.9250000000000003,-0.8250000000000002,-0.9250000000000003,-0.9250000000000003,-0.2250000000000001,0.07499999999999973,7.975
3627,4.75,-1.3500000000000005,4.049999999999999,4.549999999999999,5.149999999999999,4.949999999999999,-3.150000000000001,-3.8500000000000005,-3.650000000000001,-3.5500000000000007,-3.8500000000000005,-4.050000000000001
883,-0.5916666666666668,2.408333333333333,2.8083333333333336,5.108333333333334,6.208333333333334,2.6083333333333343,-2.0916666666666663,-2.8916666666666666,-3.1916666666666664,-3.3916666666666666,-3.4916666666666663,-3.4916666666666663
348,-0.9083333333333332,-0.8083333333333331,-0.5083333333333333,-0.008333333333333304,1.291666666666667,-0.008333333333333304,-0.10833333333333339,0.09166666666666679,0.8916666666666666,-0.10833333333333339,-0.4083333333333332,0.5916666666666668
1096,2.916666666666666,2.116666666666667,2.916666666666666,-2.583333333333334,2.716666666666667,2.716666666666667,2.716666666666667,2.916666666666666,2.5166666666666657,-5.683333333333334,-6.483333333333333,-6.783333333333333
1354,-0.8416666666666672,-0.7416666666666671,-0.8416666666666672,-0.8416666666666672,-0.14166666666666705,0.6583333333333328,1.6583333333333328,0.45833333333333304,0.058333333333333126,0.058333333333333126,0.45833333333333304,0.058333333333333126
3504,1.6333333333333329,1.6333333333333329,1.8333333333333321,1.7333333333333325,-4.566666666666667,1.8333333333333321,2.033333333333333,2.033333333333333,2.333333333333332,1.6333333333333329,-6.366666666666667,-5.7666666666666675
3139,-4.649999999999999,-3.249999999999999,-4.549999999999999,-4.85,-4.049999999999999,4.250000000000001,4.3500000000000005,4.550000000000002,4.150000000000001,-3.149999999999999,3.3500000000000005,3.8500000000000005
2379,5.083333333333335,-0.5166666666666648,3.983333333333335,4.583333333333335,5.1833333333333345,5.083333333333335,-2.816666666666665,-4.316666666666665,-4.116666666666665,-4.316666666666665,-3.716666666666665,-4.116666666666665
3018,-0.9250000000000003,-0.6250000000000004,1.1749999999999994,-0.6250000000000004,-0.3250000000000002,0.2749999999999999,0.2749999999999999,0.17499999999999982,0.5749999999999997,0.17499999999999982,-0.025000000000000355,-0.12500000000000044
4795,2.258333333333333,2.258333333333333,2.758333333333333,-1.3416666666666668,2.8583333333333343,3.5583333333333336,3.3583333333333343,2.5583333333333336,-0.041666666666666075,-5.741666666666666,-6.141666666666667,-6.341666666666667
2889,0.27500000000000036,0.17500000000000027,0.07500000000000018,0.27500000000000036,-0.02499999999999991,-0.125,-0.4249999999999998,-0.32499999999999973,-0.32499999999999973,-0.22499999999999964,-0.32499999999999973,0.9750000000000001
826,-4.7,-4.7,-4.5,-4.3,-1.5,3.1999999999999993,3.4000000000000004,3.8000000000000007,3.5,-2.3,3.8000000000000007,4.300000000000001
1991,-5.7666666666666675,1.0333333333333332,2.133333333333333,1.4333333333333336,2.133333333333333,-3.466666666666667,1.5333333333333332,2.633333333333333,2.033333333333333,1.3333333333333321,1.8333333333333321,-6.866666666666667
5818,-4.083333333333334,-4.183333333333334,-4.083333333333334,-4.183333333333334,-4.083333333333334,-3.583333333333334,-1.4833333333333343,3.3166666666666655,5.3166666666666655,6.416666666666665,5.516666666666667,5.116666666666666
1467,0.1499999999999999,-0.1499999999999999,-0.050000000000000266,-0.1499999999999999,-0.1499999999999999,-0.1499999999999999,-0.25,-0.050000000000000266,-0.050000000000000266,-0.25,0.44999999999999973,0.6499999999999999
545,3.7333333333333325,4.033333333333333,-3.0666666666666673,3.133333333333333,3.9333333333333336,4.133333333333333,3.7333333333333325,0.033333333333333215,-4.666666666666667,-4.366666666666667,-5.166666666666667,-5.466666666666667
5914,-3.241666666666666,-3.341666666666666,-3.1416666666666657,-3.441666666666666,-3.1416666666666657,-3.241666666666666,-2.6416666666666657,-1.6416666666666657,5.658333333333334,6.158333333333334,6.0583333333333345,5.958333333333335
4845,3.325000000000001,1.7250000000000014,3.6250000000000018,3.6250000000000018,3.5250000000000004,3.7250000000000014,3.825000000000001,-0.07499999999999929,-5.474999999999999,-5.574999999999999,-6.074999999999999,-6.174999999999999
4056,5.325,5.125000000000001,5.525000000000001,4.7250000000000005,-0.5749999999999993,-2.3749999999999996,-2.8749999999999996,-3.0749999999999993,-2.7749999999999995,-2.9749999999999996,-2.9749999999999996,-3.0749999999999993
410,5.733333333333334,0.5333333333333332,-0.766666666666667,-0.666666666666667,-0.8666666666666667,-0.766666666666667,-0.8666666666666667,-0.666666666666667,-0.8666666666666667,-0.26666666666666705,-0.4666666666666668,-0.06666666666666687
748,-1.0083333333333333,-1.208333333333333,-1.0083333333333333,-1.1083333333333334,-1.1083333333333334,-1.0083333333333333,-1.1083333333333334,-1.1083333333333334,-0.6083333333333334,0.09166666666666679,1.0916666666666668,8.091666666666667
3949,-5.424999999999999,-5.324999999999999,-5.324999999999999,-5.324999999999999,-3.9249999999999994,2.7750000000000012,3.2750000000000012,3.675,4.075,4.075,3.175,4.275000000000001
2061,-5.866666666666669,-5.466666666666669,-4.766666666666668,1.5333333333333323,2.633333333333332,3.133333333333332,2.8333333333333313,-3.6666666666666687,2.433333333333331,3.633333333333332,3.133333333333332,0.4333333333333309
5858,7.5583333333333345,7.458333333333333,3.658333333333334,-1.4416666666666664,-1.4416666666666664,-2.041666666666666,-2.3416666666666663,-2.2416666666666663,-2.3416666666666663,-2.2416666666666663,-2.3416666666666663,-2.2416666666666663
2329,1.3999999999999986,2.0999999999999996,2.299999999999999,-1.5000000000000009,2.3999999999999986,2.5999999999999996,3.1999999999999993,3.3999999999999986,2.4999999999999982,-5.800000000000001,-6.300000000000001,-6.300000000000001
346,-0.75,-0.6499999999999999,-0.75,-0.6499999999999999,-0.3500000000000001,0.1499999999999999,1.4500000000000002,0.1499999999999999,0.04999999999999982,0.25,1.0499999999999998,0.04999999999999982
685,-0.958333333333333,-0.45833333333333304,0.1416666666666666,0.04166666666666696,0.1416666666666666,-0.3583333333333334,0.6416666666666666,0.4416666666666669,0.3416666666666668,0.3416666666666668,0.04166666666666696,-0.3583333333333334
1282,-1.4416666666666669,-1.3416666666666668,-1.4416666666666669,-0.9416666666666669,0.25833333333333286,1.1583333333333332,0.7583333333333329,1.0583333333333327,1.0583333333333327,0.45833333333333304,0.05833333333333268,0.3583333333333334
4510,0.20833333333333393,3.708333333333335,3.908333333333334,4.8083333333333345,3.908333333333334,4.108333333333333,1.7083333333333348,-3.8916666666666657,-4.491666666666665,-4.491666666666665,-4.391666666666666,-5.091666666666666
1111,-0.7250000000000001,-0.625,-0.7250000000000001,-0.7250000000000001,-0.625,-0.625,-0.125,0.7749999999999999,1.275,0.6750000000000003,0.5750000000000002,0.875
5893,-5.983333333333333,-5.683333333333334,-4.883333333333333,-3.083333333333333,-1.8833333333333329,4.5166666666666675,4.116666666666667,4.216666666666667,4.916666666666666,-2.4833333333333334,3.5166666666666675,2.716666666666667
1477,-0.18333333333333313,0.01666666666666705,0.11666666666666714,0.01666666666666705,0.11666666666666714,0.01666666666666705,-0.08333333333333304,0.21666666666666723,0.01666666666666705,-0.08333333333333304,0.01666666666666705,-0.18333333333333313
2018,-0.016666666666666607,0.9833333333333334,0.08333333333333348,0.38333333333333375,-0.016666666666666607,0.28333333333333366,0.08333333333333348,-0.016666666666666607,-0.4166666666666665,-0.31666666666666643,-0.31666666666666643,-0.7166666666666663
1410,4.166666666666667,4.066666666666667,3.666666666666667,4.366666666666668,3.866666666666668,4.166666666666667,0.866666666666668,-4.833333333333332,-4.833333333333332,-5.033333333333332,-5.2333333333333325,-5.2333333333333325
3834,-3.716666666666667,-3.916666666666667,-3.816666666666667,-3.916666666666667,-3.616666666666667,-1.916666666666667,4.783333333333332,4.583333333333333,4.883333333333334,4.583333333333333,-1.916666666666667,3.9833333333333334
4532,0.033333333333333215,1.9333333333333336,1.2333333333333334,-0.16666666666666696,-0.16666666666666696,-0.06666666666666687,-0.2666666666666666,-0.16666666666666696,0.1333333333333333,-0.3666666666666667,-0.8666666666666667,-1.2666666666666666
1788,0.48333333333333295,0.28333333333333277,-0.3166666666666669,-0.3166666666666669,-0.41666666666666696,-0.21666666666666723,-0.516666666666667,-0.3166666666666669,-0.3166666666666669,0.08333333333333304,0.08333333333333304,1.483333333333333
6024,5.525000000000001,5.825,5.525000000000001,6.125000000000001,3.825,-2.2749999999999995,-3.6749999999999994,-3.7749999999999995,-4.2749999999999995,-4.174999999999999,-4.375,-4.2749999999999995
3085,0.18333333333333313,-0.1166666666666667,-0.1166666666666667,-0.1166666666666667,-0.016666666666666607,-0.1166666666666667,-0.21666666666666679,0.08333333333333348,-0.41666666666666674,-0.21666666666666679,0.3833333333333333,0.6833333333333331
3075,4.083333333333335,-1.216666666666665,4.983333333333335,5.083333333333335,5.3833333333333355,0.18333333333333446,-3.6166666666666654,-2.716666666666665,-2.5166666666666653,-3.1166666666666654,-3.1166666666666654,-3.416666666666665
4470,0.16666666666666652,-0.1333333333333333,-0.2333333333333334,0.06666666666666643,-0.03333333333333366,0.06666666666666643,-0.1333333333333333,0.06666666666666643,-0.1333333333333333,-0.03333333333333366,-0.2333333333333334,0.5666666666666664
4297,7.366666666666666,6.766666666666667,5.0666666666666655,-0.5333333333333341,-1.933333333333334,-2.433333333333334,-2.433333333333334,-2.333333333333334,-2.333333333333334,-2.333333333333334,-2.333333333333334,-2.533333333333334
3610,0.20000000000000018,0.20000000000000018,0.20000000000000018,-0.19999999999999973,4.440892098500626e-16,-0.09999999999999964,-0.09999999999999964,-0.19999999999999973,4.440892098500626e-16,-0.19999999999999973,-0.2999999999999998,0.5000000000000004
4246,-0.6000000000000005,4.699999999999999,5.5,5.5,4.699999999999999,-0.3000000000000007,-2.8000000000000007,-2.7000000000000006,-3.400000000000001,-3.400000000000001,-3.6000000000000005,-3.6000000000000005
5952,0.3916666666666666,1.3916666666666662,1.1916666666666664,0.3916666666666666,-0.008333333333333304,-0.008333333333333304,-0.40833333333333366,-0.5083333333333333,-0.7083333333333335,-0.5083333333333333,-0.6083333333333334,-0.6083333333333334
4375,-0.8583333333333334,-0.8583333333333334,-0.7583333333333337,-0.9583333333333335,-0.7583333333333337,-0.8583333333333334,-0.8583333333333334,-0.7583333333333337,-0.9583333333333335,-0.7583333333333337,0.44166666666666643,7.941666666666666
6282,-0.2999999999999998,-0.09999999999999964,4.440892098500626e-16,-0.19999999999999973,-0.6999999999999997,1.6,0.7000000000000002,0.7000000000000002,0.20000000000000018,-0.49999999999999956,-0.5999999999999996,-0.7999999999999998
6185,-6.158333333333333,1.4416666666666664,1.3416666666666668,0.9416666666666664,1.1416666666666675,-4.558333333333334,1.7416666666666671,0.9416666666666664,1.2416666666666671,0.5416666666666661,1.2416666666666671,0.1416666666666675
3273,0.0,0.09999999999999964,0.19999999999999973,0.0,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.10000000000000009,-0.20000000000000018,-0.20000000000000018,1.0
3624,2.700000000000001,2.0999999999999996,2.200000000000001,2.700000000000001,-3.3999999999999995,2.0,2.5,3.0999999999999996,2.9000000000000004,-5.199999999999999,-5.8999999999999995,-5.699999999999999
4308,-4.366666666666667,-4.166666666666667,-4.366666666666667,-4.2666666666666675,-4.366666666666667,-3.4666666666666672,5.033333333333333,5.633333333333333,5.333333333333332,4.333333333333332,-0.8666666666666671,5.533333333333333
754,-5.25,-5.25,-4.75,-4.05,-3.05,3.95,3.45,3.750000000000001,3.6499999999999995,-0.5499999999999998,3.8500000000000005,4.250000000000001
2235,4.891666666666667,-1.6083333333333343,4.6916666666666655,5.391666666666667,4.791666666666665,0.6916666666666655,-2.808333333333334,-3.008333333333334,-3.1083333333333343,-3.208333333333334,-3.308333333333334,-3.408333333333334
3734,-1.1333333333333337,-1.3333333333333335,-1.7333333333333334,-1.5333333333333337,-1.7333333333333334,-1.7333333333333334,-1.8333333333333335,-1.7333333333333334,-0.43333333333333357,0.5666666666666664,6.166666666666666,6.466666666666667
5617,0.8833333333333333,0.9833333333333334,0.6833333333333336,0.18333333333333357,0.18333333333333357,-0.21666666666666679,-0.4166666666666665,-0.4166666666666665,-0.5166666666666666,-0.5166666666666666,-0.5166666666666666,-0.31666666666666643
3426,-0.32499999999999973,-0.125,-0.5249999999999999,-0.5249999999999999,-0.4249999999999998,-0.125,0.375,0.6750000000000003,0.4750000000000001,0.6750000000000003,-0.125,-0.02499999999999991
783,-0.15833333333333277,-0.05833333333333268,-0.25833333333333286,0.7416666666666671,0.8416666666666668,0.04166666666666696,0.24166666666666714,-0.05833333333333268,0.04166666666666696,-0.35833333333333295,-0.25833333333333286,-0.7583333333333329
1953,2.083333333333333,0.08333333333333348,0.4833333333333334,-0.1166666666666667,-0.31666666666666643,-0.21666666666666679,-0.4166666666666665,-0.31666666666666643,-0.31666666666666643,-0.4166666666666665,-0.31666666666666643,-0.21666666666666679
2763,0.058333333333333126,0.058333333333333126,0.35833333333333295,0.25833333333333286,0.25833333333333286,0.958333333333333,-0.04166666666666696,-0.24166666666666714,-0.34166666666666723,-0.24166666666666714,-0.541666666666667,-0.541666666666667
4721,-4.500000000000001,2.6999999999999993,2.5999999999999996,2.5999999999999996,2.0,-4.700000000000001,2.0,1.799999999999999,1.5999999999999996,1.299999999999999,-0.40000000000000036,-7.000000000000001
5336,-1.958333333333333,-1.858333333333333,-1.7583333333333329,-1.858333333333333,-1.7583333333333329,-1.858333333333333,-1.958333333333333,-1.6583333333333328,-1.358333333333333,0.2416666666666667,7.441666666666668,8.341666666666667
988,-0.8249999999999997,-0.7249999999999996,-1.0249999999999995,-0.8249999999999997,-1.0249999999999995,-1.0249999999999995,-0.9249999999999998,-1.0249999999999995,-0.7249999999999996,-0.32499999999999973,2.075,6.375
5023,-0.3250000000000002,-0.2250000000000001,-0.42500000000000027,-0.42500000000000027,-0.2250000000000001,-0.5250000000000004,-0.2250000000000001,-0.3250000000000002,-0.42500000000000027,1.3749999999999996,0.8749999999999996,0.8749999999999996
5932,0.5583333333333327,0.35833333333333295,0.6583333333333328,0.15833333333333277,-0.24166666666666714,-0.24166666666666714,-0.14166666666666705,-0.24166666666666714,-0.24166666666666714,-0.14166666666666705,-0.24166666666666714,-0.24166666666666714
2984,6.733333333333334,-0.3666666666666667,-0.9666666666666666,-0.8666666666666665,-0.7666666666666666,-0.6666666666666665,-0.5666666666666664,-0.5666666666666664,-0.5666666666666664,-0.5666666666666664,-0.5666666666666664,-0.2666666666666666
3683,0.6916666666666669,0.4916666666666667,-0.008333333333333304,0.19166666666666687,0.09166666666666679,-0.20833333333333304,-0.10833333333333295,-0.20833333333333304,-0.20833333333333304,-0.4083333333333332,-0.3083333333333331,-0.008333333333333304
224,-3.4499999999999993,-3.5499999999999994,-3.6499999999999995,-3.4499999999999993,-3.6499999999999995,-2.9499999999999993,-1.9499999999999993,5.8500000000000005,6.150000000000001,5.750000000000001,5.3500000000000005,-0.4499999999999993
4476,-4.166666666666666,-3.9666666666666663,-4.166666666666666,-4.066666666666666,-4.266666666666666,-3.4666666666666663,4.633333333333334,5.133333333333334,5.033333333333334,5.333333333333333,-0.7666666666666666,4.733333333333333
937,1.1666666666666665,0.46666666666666634,-0.03333333333333366,-0.23333333333333384,-0.13333333333333375,-0.3333333333333335,-0.03333333333333366,-0.03333333333333366,-0.23333333333333384,-0.23333333333333384,-0.23333333333333384,-0.13333333333333375
5263,0.10833333333333295,0.3083333333333331,0.008333333333333304,-0.19166666666666687,0.008333333333333304,-0.19166666666666687,-0.19166666666666687,-0.09166666666666679,-0.09166666666666679,-0.19166666666666687,0.10833333333333295,0.4083333333333332
4959,-6.691666666666669,-6.491666666666669,-4.791666666666669,1.3083333333333318,1.3083333333333318,3.008333333333331,3.008333333333331,-4.391666666666669,1.9083333333333314,3.4083333333333314,4.20833333333333,4.20833333333333
142,7.458333333333333,7.458333333333333,4.158333333333334,-1.7416666666666663,-1.7416666666666663,-2.141666666666666,-2.141666666666666,-2.141666666666666,-2.141666666666666,-2.4416666666666664,-2.141666666666666,-2.4416666666666664
2960,0.2333333333333334,-0.16666666666666652,-0.46666666666666656,-0.16666666666666652,0.03333333333333366,0.2333333333333334,0.1333333333333333,0.2333333333333334,0.03333333333333366,0.03333333333333366,-0.16666666666666652,0.03333333333333366
3705,1.0666666666666669,0.666666666666667,0.5666666666666669,-0.1333333333333333,-0.23333333333333295,-0.23333333333333295,-0.23333333333333295,-0.33333333333333304,-0.23333333333333295,-0.23333333333333295,-0.23333333333333295,-0.4333333333333331
6313,8.075,8.075,6.675,-0.5249999999999995,-2.025,-2.925,-2.8249999999999997,-3.025,-2.8249999999999997,-2.925,-2.925,-2.8249999999999997
1594,0.26666666666666705,0.26666666666666705,0.16666666666666696,-0.1333333333333333,0.26666666666666705,-0.1333333333333333,-0.23333333333333295,-0.033333333333333215,-0.1333333333333333,-0.033333333333333215,-0.1333333333333333,-0.1333333333333333
4277,0.2583333333333333,0.2583333333333333,-0.1416666666666666,0.058333333333333126,-0.04166666666666652,-0.04166666666666652,-0.1416666666666666,-0.1416666666666666,-0.1416666666666666,-0.04166666666666652,-0.1416666666666666,0.2583333333333333
665,4.108333333333334,3.6083333333333343,-1.8916666666666657,4.308333333333334,4.008333333333335,3.908333333333335,2.6083333333333343,-0.7916666666666661,-4.591666666666666,-4.791666666666666,-5.091666666666666,-5.391666666666666
6234,1.9083333333333332,1.3083333333333336,2.008333333333333,1.6083333333333325,-4.491666666666667,2.1083333333333325,2.408333333333333,2.208333333333334,2.408333333333333,0.6083333333333325,-5.391666666666667,-6.691666666666666
2536,-2.933333333333334,-3.033333333333334,-2.833333333333334,-2.933333333333334,-3.2333333333333343,-3.133333333333334,-3.133333333333334,-1.533333333333334,5.666666666666665,5.966666666666666,5.466666666666666,5.666666666666665
5066,7.075000000000001,5.575000000000001,-0.8250000000000002,-0.625,-0.7250000000000001,-0.9250000000000003,-1.225,-1.4250000000000003,-1.525,-1.8250000000000002,-1.725,-1.8250000000000002
6375,-6.908333333333333,-6.108333333333333,-4.208333333333333,3.1916666666666664,1.9916666666666671,2.291666666666666,2.3916666666666675,-1.8083333333333336,2.1916666666666664,2.091666666666667,2.491666666666667,2.3916666666666675
5258,7.1,2.8999999999999995,-0.9000000000000008,-0.5000000000000009,-0.7000000000000006,-1.0000000000000009,-0.8000000000000007,-1.1000000000000005,-1.3000000000000007,-1.1000000000000005,-1.3000000000000007,-1.3000000000000007
1845,-1.2749999999999995,-0.7749999999999995,0.025000000000000355,0.22500000000000053,0.12500000000000044,-0.17499999999999938,0.42500000000000027,0.6250000000000004,0.42500000000000027,0.42500000000000027,0.025000000000000355,-0.07499999999999973
4459,2.841666666666667,2.6416666666666675,3.341666666666667,-3.0583333333333327,2.241666666666667,2.4416666666666664,3.341666666666667,3.241666666666667,-1.458333333333333,-4.458333333333333,-5.3583333333333325,-5.758333333333333
4146,1.3083333333333318,2.508333333333333,1.8083333333333318,1.9083333333333314,-3.791666666666668,3.508333333333333,2.208333333333332,2.6083333333333325,2.4083333333333314,-1.5916666666666677,-6.091666666666668,-6.791666666666668
213,6.3999999999999995,6.499999999999999,7.2,2.8,-2.4000000000000004,-2.7000000000000006,-2.9000000000000004,-3.0000000000000004,-3.0000000000000004,-2.9000000000000004,-3.1000000000000005,-2.9000000000000004
5830,1.1916666666666664,4.591666666666667,5.991666666666667,5.991666666666667,6.391666666666666,2.1916666666666664,-4.208333333333334,-4.508333333333334,-4.408333333333333,-4.308333333333334,-4.508333333333334,-4.408333333333333
3820,0.21666666666666679,5.216666666666666,5.616666666666666,5.416666666666667,5.316666666666667,-2.283333333333333,-3.1833333333333336,-3.3833333333333333,-3.3833333333333333,-3.283333333333333,-3.0833333333333335,-3.1833333333333336
4871,0.45833333333333304,0.958333333333333,0.7583333333333333,1.4583333333333335,-0.04166666666666696,-0.2416666666666667,0.058333333333333126,-0.641666666666667,-0.641666666666667,-0.541666666666667,-0.7416666666666667,-0.8416666666666668
2868,0.08333333333333348,-0.11666666666666625,-0.21666666666666634,-0.31666666666666643,-0.016666666666666607,-0.31666666666666643,-0.016666666666666607,-0.21666666666666634,-0.31666666666666643,-0.5166666666666664,-0.11666666666666625,2.083333333333334
